Iteracion "Tiempo Infección" "Nodos infectados" "Ratio infectados" "Nodos Totales" pC pR
20 94.07020473480225 "[1004, 1004, 1004, 100492, 100492, 100492, 1004926, 1004926, 1004926, 1004926514, 1004926514, 1004926514, 10049265142, 10049265142]" 0.0195 66735 0.7 0
0 1712941880.979743 [100496612] 0.0015 66735 0.6 0
1 1.125324010848999 "[1004966, 100496612]" 0.0030 66735 0.6 0
2 2.6761908531188965 "[1004966, 100496612]" 0.0030 66735 0.6 0
3 4.170108795166016 "[1004966, 1004966, 100496612]" 0.0045 66735 0.6 0
4 6.667747974395752 "[1004966, 1004966, 1004966, 100496612]" 0.0060 66735 0.6 0
5 10.057934045791626 "[100496, 1004966, 1004966, 1004966, 100496612]" 0.0075 66735 0.6 0
6 14.059985876083374 "[100496, 100496, 1004966, 1004966, 1004966, 100496612, 100496698]" 0.0105 66735 0.6 0
7 19.54206895828247 "[100496, 100496, 1004966, 1004966, 1004966, 100496612, 100496698, 1004966976]" 0.0120 66735 0.6 0
8 25.735665798187256 "[100496, 100496, 1004966, 1004966, 1004966, 100496612, 100496698, 1004966976, 100496698, 1004966976]" 0.0150 66735 0.6 0
9 34.802189111709595 "[100496, 100496, 100496, 1004966, 1004966, 1004966, 100496612, 100496698, 1004966976, 100496698, 1004966976]" 0.0165 66735 0.6 0
10 44.07540512084961 "[100496, 100496, 100496, 1004966, 1004966, 1004966, 100496612, 100496698, 1004966976, 100496698, 1004966976]" 0.0165 66735 0.6 0
11 53.30350208282471 "[1004, 100496, 100496, 100496, 1004966, 1004966, 1004966, 100496612, 100496698, 1004966976, 100496698, 1004966976]" 0.0180 66735 0.6 0
12 63.758448123931885 "[1004, 1004, 100496, 100496, 100496, 1004966, 1004966, 1004966, 100496612, 100496698, 1004966976, 100496698, 1004966976]" 0.0195 66735 0.6 0
13 74.31503582000732 "[1004, 1004, 100496, 100496, 100496, 1004966, 1004966, 1004966, 100496612, 100496698, 1004966976, 100496698, 1004966976]" 0.0195 66735 0.6 0
14 84.57155895233154 "[1004, 1004, 100496, 100496, 100496, 1004966, 1004966, 1004966, 100496612, 100496698, 1004966976, 100496698, 1004966976]" 0.0195 66735 0.6 0
15 87.92654204368591 "[1004, 1004, 1004, 100496, 100496, 100496, 1004966, 1004966, 1004966, 100496612, 100496698, 1004966976, 100496698, 1004966976]" 0.0195 66735 0.6 0
0 1712941972.044949 [1004929372] 0.0015 66735 0.5 0
1 1.3187808990478516 [1004929372] 0.0015 66735 0.5 0
2 2.125908851623535 [1004929372] 0.0015 66735 0.5 0
3 2.8510799407958984 [1004929372] 0.0015 66735 0.5 0
4 3.5670650005340576 "[1004929372, 1004929372]" 0.0030 66735 0.5 0
5 5.057636022567749 "[1004929372, 1004929372, 1004929372]" 0.0045 66735 0.5 0
6 7.316540956497192 "[100492, 1004929372, 1004929372, 1004929372]" 0.0060 66735 0.5 0
7 10.477776050567627 "[100492, 100492, 1004929372, 1004929372, 1004929372]" 0.0075 66735 0.5 0
8 14.057242155075073 "[100492, 100492, 1004929372, 1004929372, 1004929372]" 0.0075 66735 0.5 0
9 17.923378944396973 "[100492, 100492, 100492, 1004929372, 1004929372, 1004929372]" 0.0090 66735 0.5 0
10 22.658576726913452 "[1004, 100492, 100492, 100492, 1004929372, 1004929372, 1004929372]" 0.0105 66735 0.5 0
11 28.559974908828735 "[1004, 100492, 100492, 100492, 1004929372, 1004929372, 1004929372]" 0.0105 66735 0.5 0
12 34.780744791030884 "[1004, 1004, 100492, 100492, 100492, 1004929372, 1004929372, 1004929372]" 0.0120 66735 0.5 0
13 37.680787801742554 "[1004, 1004, 1004, 100492, 100492, 100492, 1004929372, 1004929372, 1004929372]" 0.0120 66735 0.5 0
0 1712942012.064637 [10049787282] 0.0015 66735 0.4 0
1 1.0706851482391357 [10049787282] 0.0015 66735 0.4 0
2 1.8761529922485352 [10049787282] 0.0015 66735 0.4 0
3 2.583890199661255 [10049787282] 0.0015 66735 0.4 0
4 3.337006092071533 [10049787282] 0.0015 66735 0.4 0
5 4.0665130615234375 "[10049787282, 10049787282]" 0.0030 66735 0.4 0
6 5.633061170578003 "[10049787282, 10049787282]" 0.0030 66735 0.4 0
7 7.196799039840698 "[10049787282, 10049787282]" 0.0030 66735 0.4 0
8 8.64506483078003 "[10049787282, 10049787282]" 0.0030 66735 0.4 0
9 9.985345125198364 "[1004978728, 10049787282, 10049787282]" 0.0045 66735 0.4 0
10 12.197456121444702 "[1004978728, 1004978728, 10049787282, 10049787282]" 0.0060 66735 0.4 0
11 15.13120722770691 "[1004978728, 1004978728, 10049787282, 10049787282]" 0.0060 66735 0.4 0
12 17.93502712249756 "[1004978728, 1004978728, 10049787282, 10049787282]" 0.0060 66735 0.4 0
13 20.626984119415283 "[1004978728, 1004978728, 10049787282, 10049787282]" 0.0060 66735 0.4 0
14 23.346144914627075 "[1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0075 66735 0.4 0
15 26.766524076461792 "[100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0090 66735 0.4 0
16 30.82625412940979 "[100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0105 66735 0.4 0
17 35.629531145095825 "[100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0120 66735 0.4 0
18 41.30444598197937 "[100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0120 66735 0.4 0
19 47.33114409446716 "[1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0135 66735 0.4 0
20 53.60811805725098 "[1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0150 66735 0.4 0
21 61.282114028930664 "[1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0165 66735 0.4 0
22 69.83633923530579 "[1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0165 66735 0.4 0
23 79.3593361377716 "[1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0165 66735 0.4 0
24 87.87347197532654 "[1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0165 66735 0.4 0
25 96.4579849243164 "[1004, 1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0180 66735 0.4 0
26 106.39759707450867 "[1004, 1004, 1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0195 66735 0.4 0
27 116.70130205154419 "[1004, 1004, 1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0195 66735 0.4 0
28 127.33570313453674 "[1004, 1004, 1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0195 66735 0.4 0
29 137.82178401947021 "[1004, 1004, 1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0195 66735 0.4 0
30 147.59847903251648 "[1004, 1004, 1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0195 66735 0.4 0
31 157.66717910766602 "[1004, 1004, 1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0195 66735 0.4 0
32 167.93220615386963 "[1004, 1004, 1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0195 66735 0.4 0
33 177.4708321094513 "[1004, 1004, 1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0195 66735 0.4 0
34 181.06214499473572 "[1004, 1004, 1004, 1004978, 1004978, 1004978, 100497872, 100497872, 100497872, 1004978728, 1004978728, 1004978728, 10049787282, 10049787282]" 0.0195 66735 0.4 0
0 1712942196.296174 [1004949498] 0.0015 66735 0.3 0
1 1.1045608520507812 [1004949498] 0.0015 66735 0.3 0
2 1.8340020179748535 [1004949498] 0.0015 66735 0.3 0
3 2.5615389347076416 [1004949498] 0.0015 66735 0.3 0
4 3.301513910293579 "[10049494, 1004949498]" 0.0030 66735 0.3 0
5 4.757100820541382 "[10049494, 10049494, 1004949498]" 0.0045 66735 0.3 0
6 6.881978988647461 "[10049494, 10049494, 1004949498]" 0.0045 66735 0.3 0
7 9.044095039367676 "[10049494, 10049494, 10049494, 1004949498]" 0.0060 66735 0.3 0
8 11.879235982894897 "[100494, 10049494, 10049494, 10049494, 1004949498]" 0.0075 66735 0.3 0
9 15.581297874450684 "[100494, 100494, 10049494, 10049494, 10049494, 1004949498]" 0.0090 66735 0.3 0
10 20.03532600402832 "[100494, 100494, 10049494, 10049494, 10049494, 1004949498]" 0.0090 66735 0.3 0
11 24.726329803466797 "[100494, 100494, 100494, 10049494, 10049494, 10049494, 1004949498]" 0.0105 66735 0.3 0
12 30.772927045822144 "[1004, 100494, 100494, 100494, 10049494, 10049494, 10049494, 1004949498, 100494996]" 0.0135 66735 0.3 0
13 38.33521103858948 "[1004, 100494, 100494, 100494, 10049494, 100494996, 10049494, 10049494, 1004949498, 100494996]" 0.0150 66735 0.3 0
14 46.932482957839966 "[1004, 100494, 100494, 100494, 10049494, 100494996, 10049494, 10049494, 1004949498, 100494996]" 0.0150 66735 0.3 0
15 56.156049966812134 "[1004, 1004, 100494, 100494, 100494, 10049494, 100494996, 10049494, 10049494, 1004949498, 100494996]" 0.0165 66735 0.3 0
16 66.07576084136963 "[1004, 1004, 100494, 100494, 100494, 10049494, 100494996, 10049494, 10049494, 1004949498, 100494996]" 0.0165 66735 0.3 0
17 75.02848601341248 "[1004, 1004, 100494, 100494, 100494, 10049494, 100494996, 10049494, 10049494, 1004949498, 100494996]" 0.0165 66735 0.3 0
18 83.50933575630188 "[1004, 1004, 100494, 100494, 100494, 10049494, 100494996, 10049494, 10049494, 1004949498, 100494996]" 0.0165 66735 0.3 0
19 92.10766077041626 "[1004, 1004, 100494, 100494, 100494, 10049494, 100494996, 10049494, 10049494, 1004949498, 100494996]" 0.0165 66735 0.3 0
20 95.03345203399658 "[1004, 1004, 1004, 100494, 100494, 100494, 10049494, 100494996, 10049494, 10049494, 1004949498, 100494996]" 0.0165 66735 0.3 0
0 1712942294.14889 [100462894] 0.0015 66735 0.2 0
1 1.1138670444488525 "[1004628, 100462894]" 0.0030 66735 0.2 0
2 2.675590991973877 "[1004628, 100462894]" 0.0030 66735 0.2 0
3 4.13830304145813 "[1004628, 100462894]" 0.0030 66735 0.2 0
4 5.566112756729126 "[1004628, 1004628, 100462894]" 0.0045 66735 0.2 0
5 7.71915602684021 "[1004628, 1004628, 100462894]" 0.0045 66735 0.2 0
6 10.139875888824463 "[1004628, 1004628, 1004628, 100462894]" 0.0060 66735 0.2 0
7 12.975032806396484 "[1004628, 1004628, 1004628, 100462894]" 0.0060 66735 0.2 0
8 15.825403928756714 "[1004628, 1004628, 1004628, 100462894]" 0.0060 66735 0.2 0
9 18.622502088546753 "[1004628, 1004628, 1004628, 100462894]" 0.0060 66735 0.2 0
10 21.484254121780396 "[1004628, 1004628, 1004628, 100462894]" 0.0060 66735 0.2 0
11 24.386230945587158 "[100462, 1004628, 1004628, 1004628, 100462894]" 0.0075 66735 0.2 0
12 28.038936853408813 "[100462, 1004628, 1004628, 1004628, 100462894]" 0.0075 66735 0.2 0
13 31.85971212387085 "[100462, 1004628, 1004628, 1004628, 100462894]" 0.0075 66735 0.2 0
14 35.5721800327301 "[100462, 1004628, 1004628, 1004628, 100462894]" 0.0075 66735 0.2 0
15 39.449573040008545 "[100462, 1004628, 1004628, 1004628, 100462894]" 0.0075 66735 0.2 0
16 42.978763818740845 "[100462, 100462, 1004628, 1004628, 1004628, 100462894]" 0.0090 66735 0.2 0
17 47.517163038253784 "[100462, 100462, 1004628, 1004628, 1004628, 100462894]" 0.0090 66735 0.2 0
18 52.15205478668213 "[100462, 100462, 1004628, 1004628, 1004628, 100462894]" 0.0090 66735 0.2 0
19 57.446004152297974 "[100462, 100462, 1004628, 1004628, 1004628, 100462894]" 0.0090 66735 0.2 0
20 61.51995086669922 "[100462, 100462, 1004628, 1004628, 1004628, 100462894]" 0.0090 66735 0.2 0
21 65.55279803276062 "[100462, 100462, 100462, 1004628, 1004628, 1004628, 100462894]" 0.0105 66735 0.2 0
22 70.94551992416382 "[100462, 100462, 100462, 1004628, 1004628, 1004628, 100462894]" 0.0105 66735 0.2 0
23 76.36958289146423 "[100462, 100462, 100462, 1004628, 1004628, 1004628, 100462894]" 0.0105 66735 0.2 0
24 83.29330015182495 "[100462, 100462, 100462, 1004628, 1004628, 1004628, 100462894]" 0.0105 66735 0.2 0
25 89.29760003089905 "[100462, 100462, 100462, 1004628, 1004628, 1004628, 100462894]" 0.0105 66735 0.2 0
26 95.47424793243408 "[10046, 100462, 100462, 100462, 1004628, 1004628, 1004628, 100462894, 1004629792]" 0.0135 66735 0.2 0
27 102.66236090660095 "[10046, 100462, 100462, 100462, 1004628, 1004628, 1004628, 100462894, 1004629792]" 0.0135 66735 0.2 0
28 109.90898013114929 "[10046, 100462, 100462, 100462, 1004628, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0165 66735 0.2 0
29 118.31667399406433 "[10046, 100462, 100462, 100462, 1004628, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0165 66735 0.2 0
30 126.57395911216736 "[10046, 100462, 100462, 100462, 1004628, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0165 66735 0.2 0
31 134.97736620903015 "[10046, 100462, 100462, 100462, 1004628, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0165 66735 0.2 0
32 144.91033697128296 "[10046, 100462, 100462, 100462, 1004628, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0165 66735 0.2 0
33 153.85870695114136 "[10046, 100462, 100462, 100462, 1004628, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0165 66735 0.2 0
34 162.51547288894653 "[10046, 10046, 100462, 100462, 100462, 1004628, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0180 66735 0.2 0
35 172.38307285308838 "[10046, 10046, 100462, 100462, 100462, 1004628, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0180 66735 0.2 0
36 184.0506489276886 "[10046, 10046, 100462, 100462, 100462, 1004628, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0180 66735 0.2 0
37 193.78936791419983 "[10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0195 66735 0.2 0
38 205.37802290916443 "[10046, 10046, 10046, 100462, 100462, 100462, 1004628, 10046298, 1004629792, 1004628, 1004628, 100462894, 10046298, 1004629792]" 0.0210 66735 0.2 0
