Iteracion "Tiempo Infección" "Nodos infectados" "Ratio infectados" "Nodos Totales" pC pR
0 1712922930.6338859 [10038554422] 0.0057 17464 1.0 0
1 1.478611946105957 "[1003855442, 10038554422]" 0.0115 17464 1.0 0
2 2.9535911083221436 "[1003855442, 1003855442, 10038554422]" 0.0172 17464 1.0 0
3 5.3686792850494385 "[1003855442, 1003855442, 1003855442, 10038554422]" 0.0229 17464 1.0 0
4 8.29153323173523 "[100385544, 1003855442, 1003855442, 1003855442, 10038554422]" 0.0286 17464 1.0 0
5 11.935434103012085 "[100385544, 100385544, 1003855442, 1003855442, 1003855442, 10038554422]" 0.0344 17464 1.0 0
6 16.3776912689209 "[100385544, 100385544, 100385544, 1003855442, 1003855442, 1003855442, 10038554422]" 0.0401 17464 1.0 0
7 22.18164825439453 "[10038554, 100385544, 100385544, 100385544, 1003855442, 1003855442, 1003855442, 1003855444, 1003855446, 10038554422]" 0.0573 17464 1.0 0
8 29.481743097305298 "[10038554, 10038554, 100385544, 100385544, 100385544, 1003855442, 1003855442, 1003855442, 1003855444, 1003855446, 1003855444, 1003855446, 10038554422]" 0.0744 17464 1.0 0
9 38.76417422294617 "[10038554, 10038554, 10038554, 100385544, 100385544, 100385544, 1003855442, 1003855442, 1003855442, 1003855444, 1003855446, 1003855444, 1003855446, 10038554422]" 0.0802 17464 1.0 0
10 49.0424063205719 "[10038, 10038554, 10038554, 10038554, 100385544, 100385544, 100385544, 1003855442, 1003855442, 1003855442, 1003855444, 1003855446, 1003855444, 1003855446, 10038554422]" 0.0859 17464 1.0 0
11 60.20128893852234 "[10038, 10038, 10038554, 10038554, 10038554, 100385544, 100385544, 100385544, 1003855442, 1003855442, 1003855442, 1003855444, 1003855446, 1003855444, 1003855446, 10038554422]" 0.0916 17464 1.0 0
12 64.28949308395386 "[10038, 10038, 10038, 10038554, 10038554, 10038554, 100385544, 100385544, 100385544, 1003855442, 1003855442, 1003855442, 1003855444, 1003855446, 1003855444, 1003855446, 10038554422]" 0.0916 17464 1.0 0
0 1712924021.1526499 [1003855654] 0.0057 17464 0.9 0
1 1.0477828979492188 "[1003855654, 1003855654]" 0.0115 17464 0.9 0
2 980.7050721645355 "[1003855654, 1003855654, 1003855654]" 0.0172 17464 0.9 0
3 982.6583881378174 "[10038556, 1003855654, 1003855654, 1003855654]" 0.0229 17464 0.9 0
4 2013.335300207138 "[10038556, 10038556, 1003855654, 1003855654, 1003855654]" 0.0286 17464 0.9 0
5 2016.6259472370148 "[10038556, 10038556, 1003855654, 1003855654, 1003855654]" 0.0286 17464 0.9 0
6 3068.975920200348 "[10038556, 10038556, 1003855654, 1003855654, 1003855654]" 0.0286 17464 0.9 0
7 4043.295879125595 "[10038556, 10038556, 10038556, 1003855654, 1003855654, 1003855654]" 0.0344 17464 0.9 0
8 5097.77392411232 "[10038, 10038556, 10038556, 10038556, 1003855654, 100385568, 1003855654, 1003855654, 1003855672]" 0.0515 17464 0.9 0
9 6014.336546182632 "[10038, 10038, 10038556, 10038556, 10038556, 100385568, 1003855654, 1003855672, 100385568, 1003855654, 1003855654, 1003855672]" 0.0687 17464 0.9 0
10 6356.455796003342 "[10038, 10038, 10038, 10038556, 10038556, 10038556, 100385568, 1003855654, 1003855672, 100385568, 1003855654, 1003855654, 1003855672]" 0.0687 17464 0.9 0
0 1712930380.455348 [1003855684] 0.0057 17464 0.8 0
1 0.990419864654541 "[1003855684, 1003855684]" 0.0115 17464 0.8 0
2 2.285922050476074 "[10038556, 1003855684, 1003855684]" 0.0172 17464 0.8 0
3 4.660271167755127 "[10038, 10038556, 1003855684, 100385568, 1003855672, 1003855684]" 0.0344 17464 0.8 0
4 9.0625741481781 "[10038, 10038556, 1003855684, 100385568, 1003855672, 100385568, 1003855672, 1003855684]" 0.0458 17464 0.8 0
5 140.2635419368744 "[10038, 10038, 10038556, 10038556, 1003855684, 100385568, 1003855672, 100385568, 1003855672, 1003855684]" 0.0573 17464 0.8 0
6 142.89274215698242 "[10038, 10038, 10038, 10038556, 10038556, 1003855684, 100385568, 1003855672, 100385568, 1003855672, 1003855684]" 0.0573 17464 0.8 0
0 1712930525.720097 [100385562] 0.0057 17464 0.7 0
1 1.0019209384918213 "[100385562, 100385562]" 0.0115 17464 0.7 0
2 2.2959370613098145 "[10038556, 100385562, 100385562]" 0.0172 17464 0.7 0
3 4.2450878620147705 "[10038556, 100385562, 100385562]" 0.0172 17464 0.7 0
4 6.193853855133057 "[10038556, 100385562, 100385562]" 0.0172 17464 0.7 0
5 8.149631023406982 "[10038556, 10038556, 100385562, 100385562]" 0.0229 17464 0.7 0
6 10.735813856124878 "[10038556, 10038556, 10038556, 100385562, 100385562]" 0.0286 17464 0.7 0
7 14.426848888397217 "[10038, 10038556, 10038556, 10038556, 100385562, 100385562]" 0.0344 17464 0.7 0
