Iteracion "Tiempo Infección" "Nodos infectados" "Ratio infectados" "Nodos Totales" pC pR
0 1713020178.012326 [2005418152] 0.0183 5454 1.0 0
1 1.6705000400543213 "[2005418, 2005418152]" 0.0367 5454 1.0 0
2 3.2723770141601562 "[2005418, 2005418, 2005418152]" 0.0550 5454 1.0 0
3 5.3424317836761475 "[2005418, 2005418, 2005418, 2005418152]" 0.0733 5454 1.0 0
4 8.999917984008789 "[20054, 2005418, 2005418, 2005418, 2005418152]" 0.0917 5454 1.0 0
5 13.325661182403564 "[20054, 20054, 2005418, 2005418, 2005418, 2005418152]" 0.1100 5454 1.0 0
6 15.233366966247559 "[20054, 20054, 20054, 2005418, 2005418, 2005418, 2005418152]" 0.1100 5454 1.0 0
0 1713020194.85283 [200541964] 0.0183 5454 0.9 0
1 1.0961551666259766 "[20054196, 200541964]" 0.0367 5454 0.9 0
2 2.4871420860290527 "[20054196, 20054196, 200541964]" 0.0550 5454 0.9 0
3 4.439367294311523 "[20054196, 20054196, 20054196, 200541964]" 0.0733 5454 0.9 0
4 7.072259187698364 "[20054, 20054196, 20054196, 20054196, 200541964]" 0.0917 5454 0.9 0
5 10.52356505393982 "[20054, 20054, 20054196, 20054196, 20054196, 200541964]" 0.1100 5454 0.9 0
6 12.290425062179565 "[20054, 20054, 20054, 20054196, 20054196, 20054196, 200541964]" 0.1100 5454 0.9 0
0 1713020208.687266 [2005418122] 0.0183 5454 0.8 0
1 1.0287160873413086 "[2005418122, 2005418122]" 0.0367 5454 0.8 0
2 2.3871936798095703 "[200541812, 2005418122, 2005418122]" 0.0550 5454 0.8 0
3 4.332587003707886 "[200541812, 200541812, 2005418122, 2005418122]" 0.0733 5454 0.8 0
4 7.902220964431763 "[200541812, 200541812, 200541812, 2005418122, 2005418122]" 0.0917 5454 0.8 0
5 11.622026920318604 "[2005418, 200541812, 200541812, 200541812, 2005418122, 2005418122]" 0.1100 5454 0.8 0
6 15.82803201675415 "[2005418, 200541812, 200541812, 200541812, 2005418122, 2005418122]" 0.1100 5454 0.8 0
7 20.29893684387207 "[2005418, 2005418, 200541812, 200541812, 200541812, 2005418122, 2005418122]" 0.1283 5454 0.8 0
8 25.89199995994568 "[2005418, 2005418, 2005418, 200541812, 200541812, 200541812, 2005418122, 2005418122]" 0.1467 5454 0.8 0
9 31.578085899353027 "[2005418, 2005418, 2005418, 200541812, 200541812, 200541812, 2005418122, 2005418122]" 0.1467 5454 0.8 0
10 38.03339171409607 "[20054, 2005418, 2005418, 2005418, 200541812, 200541812, 200541812, 2005418122, 2005418122]" 0.1650 5454 0.8 0
11 44.62270998954773 "[20054, 20054, 2005418, 2005418, 2005418, 200541812, 200541812, 200541812, 2005418122, 2005418122]" 0.1834 5454 0.8 0
12 47.41887092590332 "[20054, 20054, 20054, 2005418, 2005418, 2005418, 200541812, 200541812, 200541812, 2005418122, 2005418122]" 0.1834 5454 0.8 0
0 1713020258.700426 [2005418122] 0.0183 5454 0.7 0
1 1.0020709037780762 "[200541812, 2005418122]" 0.0367 5454 0.7 0
2 2.3183820247650146 "[200541812, 200541812, 2005418122]" 0.0550 5454 0.7 0
3 4.356053829193115 "[200541812, 200541812, 2005418122]" 0.0550 5454 0.7 0
4 6.6018898487091064 "[200541812, 200541812, 2005418122]" 0.0550 5454 0.7 0
5 8.600545883178711 "[200541812, 200541812, 200541812, 2005418122]" 0.0733 5454 0.7 0
6 11.287564992904663 "[200541812, 200541812, 200541812, 2005418122]" 0.0733 5454 0.7 0
