Iteracion "Tiempo Infección" "Nodos infectados" "Ratio infectados" "Nodos Totales" pC pR
0 1713001906.364314 [10048625118] 0.0015 66735 1.0 0
1 1.219214916229248 "[1004862, 10048625118]" 0.0030 66735 1.0 0
2 2.674593925476074 "[1004862, 1004862, 10048625118]" 0.0045 66735 1.0 0
3 4.8817689418792725 "[1004862, 1004862, 1004862, 10048625118]" 0.0060 66735 1.0 0
4 7.7906718254089355 "[100486, 1004862, 1004862, 1004862, 10048625118]" 0.0075 66735 1.0 0
5 11.29263186454773 "[100486, 100486, 1004862, 1004862, 1004862, 10048625118]" 0.0090 66735 1.0 0
6 15.494243860244751 "[100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625118]" 0.0105 66735 1.0 0
7 20.51792073249817 "[10048, 100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625118]" 0.0120 66735 1.0 0
8 26.356968879699707 "[10048, 10048, 100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625118]" 0.0135 66735 1.0 0
9 33.40195107460022 "[10048, 10048, 10048, 100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625118]" 0.0150 66735 1.0 0
10 41.0715537071228 "[1004, 10048, 10048, 10048, 100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625118]" 0.0165 66735 1.0 0
11 49.56920504570007 "[1004, 1004, 10048, 10048, 10048, 100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625118]" 0.0180 66735 1.0 0
12 52.712549924850464 "[1004, 1004, 1004, 10048, 10048, 10048, 100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625118]" 0.0180 66735 1.0 0
0 1713001962.227604 [100486251524] 0.0015 66735 0.9 0
1 1.1271250247955322 [100486251524] 0.0015 66735 0.9 0
2 1.8139331340789795 "[100486251524, 100486251524]" 0.0030 66735 0.9 0
3 3.174692153930664 "[100486251524, 100486251524, 100486251524]" 0.0045 66735 0.9 0
4 5.25999116897583 "[10048625152, 100486251524, 100486251524, 100486251524]" 0.0060 66735 0.9 0
5 8.160895109176636 "[10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0075 66735 0.9 0
6 11.970469236373901 "[10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0090 66735 0.9 0
7 16.367876052856445 "[1004862, 10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0105 66735 0.9 0
8 21.41305112838745 "[1004862, 1004862, 10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0120 66735 0.9 0
9 27.088201999664307 "[1004862, 1004862, 1004862, 10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0135 66735 0.9 0
10 33.66206908226013 "[100486, 1004862, 1004862, 1004862, 10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0150 66735 0.9 0
11 41.02156400680542 "[100486, 100486, 1004862, 1004862, 1004862, 10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0165 66735 0.9 0
12 49.21213412284851 "[100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0180 66735 0.9 0
13 58.28464317321777 "[10048, 100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0195 66735 0.9 0
14 67.92405414581299 "[10048, 10048, 100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0210 66735 0.9 0
15 78.51549005508423 "[10048, 10048, 10048, 100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0225 66735 0.9 0
16 89.89582705497742 "[1004, 10048, 10048, 10048, 100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0240 66735 0.9 0
17 103.28759407997131 "[1004, 1004, 10048, 10048, 10048, 100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0255 66735 0.9 0
18 116.3510320186615 "[1004, 1004, 10048, 10048, 10048, 100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0255 66735 0.9 0
19 120.96191692352295 "[1004, 1004, 1004, 10048, 10048, 10048, 100486, 100486, 100486, 1004862, 1004862, 1004862, 10048625152, 10048625152, 10048625152, 100486251524, 100486251524, 100486251524]" 0.0255 66735 0.9 0
