Iteracion "Tiempo Infección" "Nodos infectados" "Ratio infectados" "Nodos Totales" pC pR
0 1712915012.661115 [2002926] 0.0056 17804 1.0 0
1 1.3591570854187012 "[2002926, 2002926]" 0.0112 17804 1.0 0
2 2.8119750022888184 "[2002926, 2002926, 2002926]" 0.0169 17804 1.0 0
3 4.941375970840454 "[200292, 2002926, 2002926, 2002926]" 0.0225 17804 1.0 0
4 7.669656038284302 "[200292, 200292, 2002926, 2002926, 2002926]" 0.0281 17804 1.0 0
5 11.349850177764893 "[200292, 200292, 200292, 2002926, 2002926, 2002926]" 0.0337 17804 1.0 0
6 15.810087203979492 "[2002, 200292, 200292, 200292, 2002926, 2002926, 2002926]" 0.0393 17804 1.0 0
7 20.911360025405884 "[2002, 2002, 200292, 200292, 200292, 2002926, 2002926, 2002926]" 0.0449 17804 1.0 0
8 23.362644910812378 "[2002, 2002, 2002, 200292, 200292, 200292, 2002926, 2002926, 2002926]" 0.0449 17804 1.0 0
0 1712915038.240756 [200292732] 0.0056 17804 0.9 0
1 1.228177785873413 "[200292, 200292732]" 0.0112 17804 0.9 0
2 2.9181418418884277 "[200292, 200292, 200292732]" 0.0169 17804 0.9 0
3 5.31587290763855 "[200292, 200292, 200292, 200292732]" 0.0225 17804 0.9 0
4 8.180411100387573 "[2002, 200292, 200292, 200292, 200292732]" 0.0281 17804 0.9 0
5 11.861999034881592 "[2002, 2002, 200292, 200292, 200292, 200292732]" 0.0337 17804 0.9 0
6 13.646630048751831 "[2002, 2002, 2002, 200292, 200292, 200292, 200292732]" 0.0337 17804 0.9 0
0 1712915053.5344782 [20027888862] 0.0056 17804 0.8 0
1 1.1063055992126465 "[20027888862, 20027888862]" 0.0112 17804 0.8 0
2 2.5068979263305664 "[200278888, 20027888862, 20027888862]" 0.0169 17804 0.8 0
3 5.053132772445679 "[200278888, 20027888862, 2002788884, 2002788886, 20027888862]" 0.0281 17804 0.8 0
4 9.134430885314941 "[2002788, 200278888, 20027888862, 2002788884, 2002788886, 2002788884, 2002788886, 20027888862]" 0.0449 17804 0.8 0
5 16.461889028549194 "[200278, 2002788, 200278888, 20027886, 20027888, 200278888, 20027888862, 2002788884, 2002788886, 2002788884, 2002788886, 20027888844, 20027888862]" 0.0730 17804 0.8 0
6 28.54723286628723 "[200278, 200278, 20027886, 20027888, 2002788, 200278888, 20027886, 20027888, 200278888, 200278888, 20027888844, 20027888862, 2002788884, 2002788886, 2002788884, 2002788886, 20027888844, 20027888862]" 0.1011 17804 0.8 0
7 44.033713817596436 "[200278, 200278, 200278, 20027886, 20027888, 2002788, 200278888, 20027886, 20027888, 200278888, 200278888, 20027888844, 20027888862, 2002788884, 2002788886, 2002788884, 2002788886, 20027888844, 20027888862]" 0.1067 17804 0.8 0
