Node,Status
"(616239.4218, 4238130.0027)",0
"(616451.9131, 4237229.998)",0
"(618182.0295, 4233494.444)",0
"(617351.8896, 4234154.9765)",0
"(617904.8788, 4233224.899)",0
"(617276.8883, 4233979.9765)",0
"(616972.7419, 4232845.9543)",0
"(617026.8878, 4233879.9784)",0
"(616739.182, 4230284.4971)",0
"(614926.8686, 4231104.9863)",0
"(609699.0644, 4228811.8461)",0
"(613676.8709, 4231229.9998)",0
"(610013.1378, 4227614.6004)",0
"(612176.8539, 4228580.0004)",0
"(611397.5794, 4224515.3949)",0
"(610801.8331, 4225579.9944)",0
"(608286.2026, 4224607.17)",0
"(607764.3276, 4225117.5165)",0
"(609301.823, 4224354.9995)",0
"(606189.3102, 4223342.5179)",0
"(603739.3048, 4223130.0364)",0
"(606721.1641, 4223357.3603)",0
"(605560.2107, 4224330.9248)",0
"(604167.5603, 4221152.7988)",0
"(609026.8069, 4222354.9914)",0
"(603516.6966, 4216616.4709)",0
"(603751.7364, 4217404.9966)",0
"(598092.7187, 4219670.1997)",0
"(600926.721, 4217605.0122)",0
"(597050.2627, 4218274.6342)",0
"(599026.6746, 4216430.0122)",0
"(590923.3382, 4210887.6087)",0
"(588588.6609, 4209242.3968)",0
"(592601.4053, 4212704.9602)",0
"(584688.4385, 4208479.8945)",0
"(588588.7242, 4213254.9561)",0
"(587055.5631, 4210965.3616)",0
"(589748.2421, 4212572.6289)",0
"(594872.6805, 4215465.7746)",0
"(595226.5693, 4215080.0069)",0
"(592074.3746, 4216539.3399)",0
"(591839.0012, 4218555.0346)",0
"(593776.5297, 4215980.009)",0
"(594139.1625, 4220980.093)",0
"(589488.9122, 4220955.1084)",0
"(594614.2064, 4221767.608)",0
"(594501.626, 4218592.5424)",0
"(594176.6282, 4219367.5583)",0
"(590238.9668, 4221892.6316)",0
"(593655.8988, 4220206.3082)",0
"(592701.5699, 4220105.075)",0
"(590789.8831, 4220834.8879)",0
"(592501.5744, 4220930.0958)",0
"(593429.6299, 4221761.5225)",0
"(592401.5748, 4221255.1042)",0
"(593058.6401, 4215100.4867)",0
"(593726.4989, 4214779.9943)",0
"(591906.1971, 4214929.4313)",0
"(593051.4661, 4214579.9876)",0
"(591092.4767, 4215017.3795)",0
"(591976.4159, 4214329.9773)",0
"(588355.1727, 4215307.2989)",0
"(584386.619, 4215530.6612)",0
"(588601.2842, 4216405.0043)",0
"(578113.2672, 4216005.0956)",0
"(576938.1927, 4214867.5789)",0
"(578180.3887, 4217748.974)",0
"(587226.2319, 4217780.0281)",0
"(585292.5636, 4219184.1876)",0
"(586626.2191, 4218980.0576)",0
"(580838.4868, 4220805.1863)",0
"(581255.2586, 4221913.1285)",0
"(585701.2063, 4220855.1287)",0
"(611975.9884, 4234045.407)",0
"(612226.9085, 4235505.0369)",0
"(607663.8025, 4230842.3284)",0
"(607926.8795, 4231630.0673)",0
"(605641.3666, 4231921.1054)",0
"(606101.8776, 4231330.0881)",0
"(605021.3982, 4231532.497)",0
"(605951.8767, 4231230.0892)",0
"(603563.2473, 4226383.8651)",0
"(600876.7923, 4222467.5543)",0
"(604976.8694, 4230205.0932)",0
"(597039.3241, 4223905.1229)",0
"(597414.3341, 4224417.625)",0
"(598447.4093, 4224727.9163)",0
"(599076.8397, 4225780.1198)",0
"(597910.8897, 4224941.9715)",0
"(598276.8413, 4225605.1305)",0
"(601216.1245, 4235368.5765)",0
"(601439.4275, 4235767.7064)",0
"(601526.92, 4234905.1967)",0
"(600414.4231, 4235155.2189)",0
"(600813.7796, 4235008.5809)",0
"(601201.9224, 4235105.2044)",0
"(596764.8302, 4226177.0166)",0
"(601501.8716, 4229505.1385)",0
"(587619.635, 4232291.6913)",0
"(590226.594, 4230330.3631)",0
"(580769.9175, 4229177.7982)",0
"(581376.1536, 4227405.3442)",0
"(579055.973, 4224290.1734)",0
"(580776.1362, 4227480.3485)",0
"(600820.0506, 4232321.5096)",0
"(601626.8948, 4232005.1674)",0
"(600096.3351, 4233882.9182)",0
"(600876.9047, 4232930.1892)",0
"(610483.6328, 4236537.233)",0
"(610801.9228, 4236730.0602)",0
"(606449.0803, 4234959.1448)",0
"(603439.4176, 4235130.1647)",0
"(609276.9222, 4236405.08)",0
"(597164.3832, 4237342.7919)",0
"(595339.344, 4236242.8197)",0
"(592501.7326, 4234942.862)",0
"(608251.9222, 4236317.5955)",0
"(602389.4241, 4235605.1879)",0
"(602264.4296, 4236205.1957)",0
"(598064.4, 4237655.2744)",0
"(597964.389, 4235492.7666)",0
"(597389.387, 4237267.7887)",0
"(597451.8803, 4235242.7738)",0
"(594639.3192, 4236405.3334)",0
"(595664.3523, 4234042.7974)",0
"(593889.2782, 4233267.825)",0
"(593026.751, 4234667.8506)",0
"(591664.1962, 4234417.874)",0
"(591551.6857, 4233692.8715)",0
"(596951.879, 4237142.7972)",0
"(593039.2529, 4234905.3519)",0
"(593339.2622, 4234480.3436)",0
"(599404.3941, 4239111.196)",0
"(602026.9406, 4237480.2076)",0
"(596270.1293, 4236610.4577)",0
"(596901.8749, 4236105.2908)",0
"(593725.079, 4235451.035)",0
"(594876.8228, 4234655.3165)",0
"(608780.9555, 4237146.7413)",0
"(609476.9296, 4237230.0819)",0
"(608463.6513, 4237595.5613)",0
"(609076.9326, 4237455.0885)",0
"(604361.6, 4237659.9771)",0
"(603764.438, 4237442.6766)",0
"(604876.9438, 4238055.1561)",0
"(603064.4565, 4239417.6841)",0
"(602839.4417, 4237730.1924)",0
"(601714.4474, 4238467.7094)",0
"(602439.4443, 4238030.1985)",0
"(604427.0379, 4239189.578)",0
"(604576.9473, 4238355.1609)",0
"(603533.2806, 4238102.7524)",0
"(604226.9489, 4238505.1667)",0
"(602272.141, 4238395.4718)",0
"(602751.9507, 4238805.1909)",0
"(605066.084, 4241020.6129)",0
"(605976.9746, 4240555.137)",0
"(602493.0587, 4242972.7504)",0
"(603701.985, 4242105.1685)",0
"(601489.7573, 4241600.7936)",0
"(602001.9731, 4242080.192)",0
"(599900.0318, 4240984.4019)",0
"(599876.9477, 4241355.2242)",0
"(595276.7238, 4238719.1932)",0
"(595051.8355, 4237017.8305)",0
"(596401.8737, 4239880.2817)",0
"(596151.8656, 4237617.8064)",0
"(596547.3817, 4238378.303)",0
"(596601.8763, 4239130.2855)",0
"(594852.4947, 4238439.9286)",0
"(591493.6802, 4238163.4098)",0
"(593226.781, 4239805.3247)",0
"(593461.5192, 4237500.4116)",0
"(592801.7616, 4238255.3527)",0
"(591533.2776, 4236152.7454)",0
"(591576.7132, 4236880.3912)",0
"(590635.648, 4235474.4734)",0
"(590701.6744, 4236055.4011)",0
"(606569.5552, 4241477.5005)",0
"(604064.5079, 4244605.1515)",0
"(610201.9511, 4239130.0718)",0
"(610989.4867, 4242492.5665)",0
"(606764.5132, 4244067.621)",0
"(610639.5, 4243555.0707)",0
"(610664.4866, 4242355.0697)",0
"(609635.8892, 4241992.4531)",0
"(609401.968, 4240455.0849)",0
"(607511.0546, 4243195.9274)",0
"(608551.9938, 4242480.0985)",0
"(609264.6795, 4243960.7731)",0
"(608551.9983, 4242855.0986)",0
"(611362.4, 4240700.4272)",0
"(611276.9597, 4240230.0608)",0
"(611348.8992, 4241147.4333)",0
"(611751.9612, 4240530.056)",0
"(613142.3867, 4237522.3786)",0
"(612776.9266, 4237730.0401)",0
"(612064.8843, 4239485.4114)",0
"(612676.9397, 4238905.0432)",0
"(613498.677, 4239674.8477)",0
"(613451.9377, 4238980.0344)",0
"(615741.1939, 4239128.533)",0
"(615026.9334, 4239105.0166)",0
"(616978.0811, 4240144.8294)",0
"(617639.4372, 4240054.9951)",0
"(616276.9407, 4240105.0076)",0
"(618614.5943, 4240935.5471)",0
"(619139.4412, 4240929.9844)",0
"(618326.9407, 4240629.9906)",0
"(623064.4366, 4240879.9543)",0
"(621723.9567, 4240462.1511)",0
"(620351.9362, 4240579.973)",0
"(617347.8389, 4241618.5282)",0
"(617526.9546, 4241942.5018)",0
"(617201.9479, 4241105.0021)",0
"(619051.9572, 4242817.4915)",0
"(619017.0456, 4242191.0917)",0
"(619176.9476, 4241704.9867)",0
"(616918.8596, 4241429.4459)",0
"(616351.9545, 4241555.0108)",0
"(618069.8271, 4243190.6398)",0
"(617151.9696, 4243455.0094)",0
"(619038.3017, 4243757.0777)",0
"(618376.9743, 4244705.0012)",0
"(617717.5461, 4245107.3158)",0
"(619373.9511, 4243918.8111)",0
"(618576.9741, 4244779.9998)",0
"(620076.7304, 4244943.7855)",0
"(620414.4678, 4244729.9867)",0
"(619626.97, 4244804.9917)",0
"(620939.4559, 4243167.4789)",0
"(623051.9609, 4244267.4697)",0
"(622864.4586, 4243892.4694)",0
"(620610.741, 4243837.6401)",0
"(620401.9652, 4244354.9858)",0
"(621996.7867, 4244719.7381)",0
"(621001.9635, 4244229.9819)",0
"(622023.7812, 4243921.2829)",0
"(621401.9619, 4244079.9791)",0
"(617929.723, 4245797.2416)",0
"(618651.9765, 4245154.9998)",0
"(620419.8636, 4245289.1558)",0
"(619176.9799, 4245929.9972)",0
"(621123.0823, 4245816.2527)",0
"(622989.4696, 4245554.9751)",0
"(619726.9836, 4246804.9949)",0
"(622564.4743, 4246154.9796)",0
"(623276.9716, 4245917.4751)",0
"(621563.9827, 4246721.1923)",0
"(620251.9864, 4247354.9937)",0
"(622780.9303, 4246712.8524)",0
"(621451.9835, 4247229.9883)",0
"(618581.388, 4247972.7906)",0
"(619251.9913, 4247579.9996)",0
"(625631.8454, 4250739.9249)",0
"(626852.0066, 4251442.4901)",0
"(624327.0026, 4250779.9905)",0
"(625689.5402, 4255867.5064)",0
"(631764.5354, 4255242.5095)",0
"(626977.0666, 4258267.5104)",0
"(622014.4958, 4249179.9925)",0
"(623164.4814, 4247367.4815)",0
"(624251.9782, 4247167.476)",0
"(623926.9854, 4248167.4819)",0
"(623389.5161, 4252429.9954)",0
"(628939.5202, 4253279.9991)",0
"(628689.5298, 4254517.5059)",0
"(625286.5853, 4254668.7218)",0
"(625077.02, 4253179.9967)",0
"(630882.647, 4256679.1902)",0
"(627650.5688, 4257025.4667)",0
"(622572.1757, 4251752.4486)",0
"(622589.5175, 4252467.4961)",0
"(621902.0107, 4251329.9958)",0
"(618005.8697, 4248503.233)",0
"(619227.0021, 4249080.0025)",0
"(620923.0897, 4252687.5712)",0
"(619627.0221, 4252479.9984)",0
"(623036.1464, 4254455.1384)",0
"(620727.0337, 4254504.9971)",0
"(621474.0423, 4255810.7562)",0
"(620727.0339, 4254529.9971)",0
"(623130.1024, 4256437.2857)",0
"(624064.5408, 4255905.0029)",0
"(621877.0519, 4256804.9977)",0
"(629039.5797, 4259367.518)",0
"(625814.5523, 4256992.5069)",0
"(625814.6331, 4258470.196)",0
"(622852.0563, 4257279.9993)",0
"(625364.4964, 4256718.7279)",0
"(624727.0477, 4256580.0041)",0
"(620699.5566, 4258425.6086)",0
"(621502.0649, 4258004.9951)",0
"(622306.8554, 4260657.7385)",0
"(621277.087, 4260054.9913)",0
"(623557.1248, 4263455.5609)",0
"(625527.1572, 4266029.9831)",0
"(621227.1001, 4261279.9891)",0
"(619514.6733, 4267617.4532)",0
"(620939.7449, 4273679.9083)",0
"(622402.2213, 4271542.4302)",0
"(620377.1386, 4264617.4716)",0
"(621314.7252, 4271967.4238)",0
"(638489.8182, 4278454.8373)",0
"(625527.2326, 4272192.4316)",0
"(638939.8681, 4283804.7367)",0
"(625039.8247, 4280404.8311)",0
"(625964.7947, 4277542.3685)",0
"(624914.8059, 4278704.8532)",0
"(632564.8059, 4277654.865)",0
"(627989.8053, 4278217.3596)",0
"(627814.7937, 4277192.3741)",0
"(632514.8039, 4277479.8679)",0
"(627827.3109, 4278742.3521)",0
"(627577.3127, 4278942.3493)",0
"(627114.8602, 4283967.2755)",0
"(626102.2983, 4277842.3645)",0
"(628514.8084, 4278417.3567)",0
"(633402.3206, 4278867.3445)",0
"(628464.8152, 4279042.3476)",0
"(632439.824, 4279304.8386)",0
"(620222.5009, 4266639.8156)",0
"(621127.1568, 4266154.9663)",0
"(618196.2535, 4270907.7449)",0
"(620577.1719, 4267454.9577)",0
"(622948.7013, 4269968.3098)",0
"(621527.1857, 4268579.9539)",0
"(619482.3702, 4265277.5425)",0
"(618977.1416, 4264829.9665)",0
"(617221.9021, 4265388.6129)",0
"(618677.1459, 4265179.9642)",0
"(617624.4259, 4266810.8945)",0
"(618602.1674, 4267079.9542)",0
"(614307.6562, 4270090.4566)",0
"(615302.2064, 4270779.9237)",0
"(608579.6483, 4276635.3152)",0
"(609689.7821, 4280492.3581)",0
"(608877.2019, 4272179.9158)",0
"(591189.5339, 4272517.4607)",0
"(599264.644, 4274379.9333)",0
"(590864.5537, 4274679.9584)",0
"(587989.6281, 4282292.4609)",0
"(594027.1465, 4280242.4291)",0
"(610964.7211, 4273379.9072)",0
"(611677.1943, 4270267.4256)",0
"(608639.7229, 4274767.4023)",0
"(609202.2131, 4273267.4097)",0
"(597664.6285, 4274604.9352)",0
"(597989.6591, 4277554.9226)",0
"(596097.2169, 4272128.7113)",0
"(604452.1835, 4273204.9196)",0
"(600456.999, 4273276.9728)",0
"(604402.1836, 4273279.9195)",0
"(594347.1691, 4275816.9797)",0
"(612177.7958, 4273005.2086)",0
"(616261.6027, 4277887.9317)",0
"(613302.2327, 4273804.9028)",0
"(611515.6519, 4276550.8471)",0
"(612027.2552, 4276579.8825)",0
"(610349.4274, 4281492.5347)",0
"(613252.2816, 4278754.862)",0
"(616881.5493, 4254381.9455)",0
"(616202.0382, 4252280.0129)",0
"(614417.4095, 4251075.1744)",0
"(615552.0427, 4252480.0148)",0
"(614807.9147, 4254027.5848)",0
"(614902.0474, 4252730.0165)",0
"(613817.5483, 4255575.1123)",0
"(613327.0577, 4253580.0195)",0
"(611557.9173, 4251060.3407)",0
"(611127.048, 4250242.5506)",0
"(611752.0539, 4251880.0364)",0
"(612004.0688, 4255710.8645)",0
"(611527.0797, 4256467.5084)",0
"(612477.068, 4255005.0149)",0
"(618652.0818, 4259192.488)",0
"(616251.9506, 4257655.2412)",0
"(613502.0828, 4257429.999)",0
"(610696.9583, 4255118.2238)",0
"(610182.1875, 4252217.9187)",0
"(610314.5563, 4251292.5482)",0
"(609827.0655, 4253055.0377)",0
"(609902.0579, 4251417.5498)",0
"(606764.566, 4254792.533)",0
"(609764.5577, 4251392.5509)",0
"(608952.0674, 4253842.5352)",0
"(609922.8323, 4252256.8526)",0
"(609702.0647, 4252930.0393)",0
"(607681.6298, 4253169.735)",0
"(608902.0629, 4252780.0447)",0
"(609291.5948, 4251809.4121)",0
"(608627.0593, 4252005.0532)",0
"(610395.5677, 4255382.7327)",0
"(610427.0704, 4254330.0259)",0
"(608820.439, 4254457.8176)",0
"(609552.0741, 4255055.0231)",0
"(610110.3559, 4255567.6333)",0
"(609527.0742, 4255080.0229)",0
"(608381.1311, 4254837.416)",0
"(609227.0747, 4255380.0212)",0
"(608199.7184, 4255212.2289)",0
"(609027.0758, 4255755.0184)",0
"(607764.3524, 4255763.3147)",0
"(608702.077, 4256055.0165)",0
"(609088.0402, 4265075.63)",0
"(608552.1508, 4266192.4463)",0
"(609052.1314, 4263479.9615)",0
"(607814.6457, 4265917.4471)",0
"(598652.105, 4270167.437)",0
"(604039.6535, 4269667.4303)",0
"(607214.6282, 4263867.4567)",0
"(604814.651, 4268442.4333)",0
"(604889.6585, 4269367.4304)",0
"(607615.3206, 4265384.1807)",0
"(607302.1358, 4264854.9519)",0
"(601821.7356, 4268715.5899)",0
"(605077.141, 4266804.9402)",0
"(604348.1202, 4268728.6149)",0
"(605252.1439, 4267104.939)",0
"(605921.4819, 4256919.4673)",0
"(607177.0811, 4257280.0078)",0
"(606414.967, 4257393.6792)",0
"(606952.082, 4257505.0059)",0
"(606761.8163, 4260366.6205)",0
"(606064.6063, 4261342.4696)",0
"(607027.0955, 4259404.9887)",0
"(605714.6252, 4264179.9531)",0
"(606550.0089, 4262540.0269)",0
"(607427.1041, 4260454.9796)",0
"(604963.5756, 4259900.9641)",0
"(604439.5929, 4260542.4744)",0
"(605477.0929, 4259679.9852)",0
"(605216.4299, 4257659.4622)",0
"(605052.0815, 4258229.9997)",0
"(604677.4417, 4257401.8997)",0
"(605214.5705, 4256580.0164)",0
"(604527.0765, 4258179.9992)",0
"(605314.5644, 4255630.026)",0
"(606102.0636, 4254517.5382)",0
"(601814.5647, 4259667.4769)",0
"(603352.055, 4256742.5124)",0
"(604575.0486, 4255701.4721)",0
"(603952.0546, 4255930.0219)",0
"(604793.7255, 4254780.6592)",0
"(603677.0494, 4255505.0267)",0
"(602433.9458, 4257182.8599)",0
"(603652.0489, 4255430.0278)",0
"(603660.0426, 4257938.6853)",0
"(604402.0774, 4258454.9961)",0
"(602832.079, 4258970.9861)",0
"(603377.0709, 4258779.9904)",0
"(602487.4374, 4262507.3293)",0
"(602077.0808, 4261379.9584)",0
"(600029.9228, 4263284.5275)",0
"(600427.0768, 4262604.9466)",0
"(600606.1838, 4264575.9539)",0
"(601889.5986, 4264229.9458)",0
"(599527.0767, 4264454.9435)",0
"(602089.6036, 4264767.4445)",0
"(599714.5926, 4266442.4387)",0
"(598814.5822, 4266792.44)",0
"(600780.0115, 4265622.7941)",0
"(599327.075, 4264654.9436)",0
"(599307.0198, 4265882.9983)",0
"(599077.075, 4265204.943)",0
"(598854.9391, 4266001.1234)",0
"(598927.0738, 4265354.943)",0
"(598920.5283, 4263806.2098)",0
"(599152.0608, 4262979.9478)",0
"(599185.3288, 4261059.3354)",0
"(598652.0496, 4262529.9502)",0
"(597377.688, 4261899.9852)",0
"(598152.0432, 4262779.951)",0
"(598029.3545, 4263726.7187)",0
"(598077.0424, 4262829.9511)",0
"(597081.1688, 4264881.3725)",0
"(596252.0206, 4263754.9538)",0
"(595242.8872, 4265322.0834)",0
"(596052.0241, 4264529.9523)",0
"(596475.7453, 4266125.3927)",0
"(596102.0359, 4265829.9488)",0
"(597478.6168, 4267157.3278)",0
"(595977.0392, 4266429.9475)",0
"(597241.3158, 4267889.1729)",0
"(597564.5776, 4268454.9399)",0
"(596652.056, 4267304.9437)",0
"(596489.5645, 4268592.4422)",0
"(596275.5349, 4268044.781)",0
"(596702.0579, 4267454.9432)",0
"(594333.798, 4266468.6302)",0
"(595077.0307, 4266904.9491)",0
"(595107.1964, 4270216.4903)",0
"(594539.557, 4270617.447)",0
"(595352.0576, 4269504.9441)",0
"(597677.0856, 4269267.4393)",0
"(597230.0935, 4269526.1126)",0
"(596902.0814, 4269979.9406)",0
"(594064.6831, 4269155.9707)",0
"(593952.0247, 4267979.9525)",0
"(591931.7541, 4268076.452)",0
"(592927.0126, 4268204.9579)",0
"(591559.4562, 4269114.047)",0
"(592427.0159, 4269229.9593)",0
"(590361.2118, 4269808.3625)",0
"(591552.0125, 4270029.9627)",0
"(590629.7715, 4271800.5111)",0
"(590789.5281, 4272429.9627)",0
"(590402.0088, 4271079.9668)",0
"(589077.0362, 4274717.4683)",0
"(586864.4988, 4273517.4837)",0
"(585389.5034, 4274854.9907)",0
"(588814.5291, 4274367.4705)",0
"(588714.5331, 4274742.4705)",0
"(588327.0327, 4274992.4725)",0
"(588164.5314, 4275004.9735)",0
"(589377.5307, 4272968.8711)",0
"(590002.0076, 4271379.9688)",0
"(587424.4547, 4273911.8314)",0
"(587977.013, 4273754.9765)",0
"(586382.1431, 4274445.9311)",0
"(587527.017, 4274404.9782)",0
"(589181.7581, 4271020.1247)",0
"(589576.9947, 4270629.973)",0
"(587584.3442, 4272136.681)",0
"(587276.9772, 4271329.9864)",0
"(586210.4065, 4273142.4052)",0
"(586376.971, 4271629.9915)",0
"(583997.1255, 4271877.4071)",0
"(585776.9645, 4271629.9953)",0
"(583556.3524, 4272363.5569)",0
"(585701.9671, 4271904.995)",0
"(597482.2813, 4261077.1286)",0
"(596427.02, 4263354.9544)",0
"(593595.0644, 4261795.3387)",0
"(593776.9767, 4263179.969)",0
"(591379.1578, 4262418.2785)",0
"(592976.9632, 4263079.9752)",0
"(592992.6091, 4265879.4566)",0
"(592726.9758, 4264754.9708)",0
"(590172.7727, 4264392.8086)",0
"(590414.4457, 4265192.4843)",0
"(590376.9281, 4263579.9919)",0
"(586651.8532, 4261317.5378)",0
"(584414.3742, 4265205.0317)",0
"(577389.3188, 4264217.5914)",0
"(590839.4509, 4265092.4819)",0
"(587951.9145, 4265192.5038)",0
"(587064.3933, 4264317.5158)",0
"(588214.38, 4261792.5195)",0
"(587289.361, 4261242.5329)",0
"(585926.8841, 4264792.5222)",0
"(584051.869, 4265042.5356)",0
"(582651.8598, 4265317.5447)",0
"(589226.9108, 4263367.5027)",0
"(589089.4263, 4264954.996)",0
"(587264.4061, 4265217.5091)",0
"(586389.3885, 4264655.0193)",0
"(588426.8909, 4262517.5139)",0
"(586916.9977, 4262099.9709)",0
"(587151.8777, 4262855.0232)",0
"(585026.5226, 4264295.2332)",0
"(584926.8551, 4263205.0403)",0
"(579906.3905, 4264209.7861)",0
"(582276.8342, 4263530.0606)",0
"(590313.6519, 4267649.7942)",0
"(590226.9576, 4266529.9796)",0
"(589647.7683, 4267762.7)",0
"(589251.948, 4266754.9859)",0
"(588753.1811, 4267630.3121)",0
"(589001.9455, 4266804.9875)",0
"(589197.703, 4265715.4245)",0
"(589201.9449, 4266529.9873)",0
"(586611.2515, 4267574.5104)",0
"(586989.4342, 4267979.9964)",0
"(586326.9151, 4267030.006)",0
"(589089.4763, 4269479.9785)",0
"(583839.4059, 4268242.5175)",0
"(585414.4468, 4270492.5006)",0
"(587403.9552, 4269284.5792)",0
"(586201.929, 4268330.0011)",0
"(584829.0464, 4268448.9989)",0
"(585726.9286, 4268755.0033)",0
"(585753.4399, 4270196.3871)",0
"(585676.9357, 4269380.002)",0
"(585832.8535, 4265743.6924)",0
"(585476.8975, 4266380.0162)",0
"(582745.0648, 4266132.819)",0
"(582701.8807, 4266980.0325)",0
"(582882.1959, 4267364.5223)",0
"(582501.8802, 4267080.0332)",0
"(581754.2942, 4267899.3211)",0
"(581376.8715, 4267155.0406)",0
"(581604.5517, 4269558.8918)",0
"(582889.4178, 4269830.0182)",0
"(580651.8881, 4268905.0361)",0
"(577714.3886, 4269205.0502)",0
"(580351.9403, 4273042.5194)",0
"(575714.5024, 4276905.0221)",0
"(578114.4006, 4270067.5435)",0
"(577339.4362, 4272742.5322)",0
"(577614.4728, 4275092.5227)",0
"(576639.4772, 4275367.5246)",0
"(575289.4903, 4276142.5249)",0
"(569464.4853, 4275242.5315)",0
"(576151.9791, 4275492.5254)",0
"(575689.484, 4275792.5255)",0
"(575414.4797, 4275505.0267)",0
"(574289.5006, 4276717.5241)",0
"(573127.005, 4276942.5245)",0
"(572527.0066, 4277017.5248)",0
"(571914.5121, 4277367.524)",0
"(571377.016, 4277617.5234)",0
"(570902.0176, 4277717.5232)",0
"(570214.5187, 4277792.5215)",0
"(569614.4895, 4275580.0302)",0
"(573864.5025, 4276817.5242)",0
"(571914.4726, 4274642.5351)",0
"(571652.0152, 4277567.5234)",0
"(571414.4796, 4275067.5341)",0
"(569889.5178, 4277717.5212)",0
"(578951.9937, 4269418.2559)",0
"(580101.8925, 4269305.0372)",0
"(579996.7084, 4271165.3076)",0
"(579951.8962, 4269605.0366)",0
"(578046.2432, 4275382.4041)",0
"(578226.9408, 4273080.0271)",0
"(579197.8694, 4268062.6037)",0
"(579901.8701, 4267580.0467)",0
"(577298.3875, 4268456.3434)",0
"(577914.3771, 4268330.0538)",0
"(576676.8785, 4268555.0594)",0
"(577389.4128, 4271017.5417)",0
"(573589.4598, 4274030.0346)",0
"(572364.4684, 4274417.5352)",0
"(575489.416, 4271242.5481)",0
"(575639.4265, 4272017.5429)",0
"(576802.1169, 4270394.9041)",0
"(576501.8955, 4269805.0529)",0
"(574690.9646, 4273334.7837)",0
"(575876.9356, 4272705.038)",0
"(572810.8593, 4273656.8805)",0
"(572976.9446, 4272855.0433)",0
"(575462.0826, 4267700.5951)",0
"(576351.8546, 4266905.0737)",0
"(576738.6108, 4266300.2019)",0
"(576226.8504, 4266630.077)",0
"(572680.9801, 4265182.0304)",0
"(573651.848, 4266180.0924)",0
"(573892.2716, 4268067.4167)",0
"(573526.856, 4266680.0878)",0
"(572261.243, 4268577.7113)",0
"(571851.8838, 4268280.0794)",0
"(573949.2687, 4269917.3118)",0
"(571501.9003, 4269405.0722)",0
"(568942.4691, 4272593.9388)",0
"(568126.9618, 4273192.5412)",0
"(569326.9368, 4271555.056)",0
"(572251.9358, 4272092.5503)",0
"(567789.4742, 4274105.0342)",0
"(567814.489, 4275330.0284)",0
"(569464.4705, 4274117.5366)",0
"(569239.4796, 4274780.0333)",0
"(570875.1959, 4272175.8409)",0
"(569476.9416, 4271955.0529)",0
"(568431.3524, 4274094.1435)",0
"(568751.9678, 4273780.0371)",0
"(568223.4331, 4275044.1471)",0
"(568626.9792, 4274655.0329)",0
"(568510.3813, 4271024.8001)",0
"(568901.9256, 4270605.0634)",0
"(567820.5918, 4269508.0253)",0
"(567826.922, 4270030.0677)",0
"(564313.2587, 4270574.5401)",0
"(564289.449, 4271330.0469)",0
"(564276.9335, 4269980.0591)",0
"(563989.4487, 4271242.5463)",0
"(562814.4451, 4270617.5468)",0
"(560714.4339, 4269042.5491)",0
"(564951.9166, 4268717.5735)",0
"(565151.9424, 4270967.5541)",0
"(563939.4231, 4268955.067)",0
"(563664.4211, 4268692.5682)",0
"(564070.788, 4270557.8405)",0
"(564001.935, 4270030.0575)",0
"(563206.2003, 4270400.2913)",0
"(563501.936, 4269980.0557)",0
"(561781.7565, 4269530.4011)",0
"(563201.9348, 4269780.0562)",0
"(567440.3726, 4271601.9642)",0
"(566651.9462, 4271630.0532)",0
"(566882.0208, 4272314.7104)",0
"(566376.953, 4272105.0487)",0
"(566481.2736, 4272804.5764)",0
"(566101.959, 4272530.0444)",0
"(566118.1668, 4273734.6776)",0
"(565426.9651, 4272930.0376)",0
"(561109.9085, 4273434.0843)",0
"(561676.9693, 4272655.0226)",0
"(559580.6543, 4269925.3324)",0
"(559176.9483, 4270330.025)",0
"(553663.7683, 4266334.2452)",0
"(556017.1533, 4269425.0422)",0
"(551589.4361, 4268604.9459)",0
"(550964.431, 4267917.4333)",0
"(552664.4615, 4271379.9575)",0
"(551314.4527, 4270517.4419)",0
"(550214.4417, 4269317.4219)",0
"(548389.4296, 4266542.403)",0
"(548564.4348, 4267829.8851)",0
"(564643.7534, 4275249.3398)",0
"(563801.9816, 4274180.0205)",0
"(563036.293, 4276534.9938)",0
"(563326.9872, 4274705.0159)",0
"(558456.2452, 4273140.5171)",0
"(557729.2476, 4273510.2592)",0
"(552864.4624, 4271479.9594)",0
"(552989.4496, 4270117.4629)",0
"(570703.8201, 4265392.1746)",0
"(570276.8612, 4266430.1008)",0
"(569995.6377, 4267702.2793)",0
"(570201.8612, 4266405.1011)",0
"(568885.6554, 4267200.3004)",0
"(569451.8567, 4265905.1074)",0
"(568299.4479, 4266598.6594)",0
"(569376.8566, 4265880.1077)",0
"(566642.7695, 4267128.2478)",0
"(565801.9116, 4268567.5785)",0
"(566926.8659, 4265755.1115)",0
"(560051.8955, 4265830.0813)",0
"(563514.4181, 4268367.5706)",0
"(562046.8101, 4265021.0088)",0
"(559751.9138, 4267117.5589)",0
"(560464.4124, 4267067.567)",0
"(558926.915, 4267142.5501)",0
"(558401.9248, 4267917.5361)",0
"(556339.4061, 4266317.5349)",0
"(557264.3927, 4265430.0585)",0
"(559689.4093, 4266792.5632)",0
"(559439.4103, 4266842.5598)",0
"(563613.7767, 4267039.4154)",0
"(568460.7167, 4263518.4768)",0
"(567551.8264, 4263430.1392)",0
"(566242.1329, 4262356.6583)",0
"(566151.8288, 4263155.1449)",0
