"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"2.5","0.12904974201741848","0.4","0.0","4","2","1","false","(813673.7868, 4738027.3521)","4.5","1","0","false","0","(813673.7868, 4738027.3521)","48572"
"3.0","0.16079408685856392","0.3333333333333333","0.0","5","7","6","false","(810779.5521, 4736500.0634)","2.0","1","0","false","0","(810779.5521, 4736500.0634)","60520"
"2.5","0.03715374274008853","0.4","0.0","4","2","1","false","(809844.6692, 4735075.3093)","2.0","1","0","false","0","(809844.6692, 4735075.3093)","13984"
"3.0","0.045990509641800084","0.3333333333333333","0.0","5","2","1","false","(810779.5892, 4735275.0904)","2.0","1","0","false","0","(810779.5892, 4735275.0904)","17310"
"2.5","0.13709476011073857","0.4","0.0","4","2","1","false","(808451.8987, 4731486.0364)","7.0","1","0","false","0","(808451.8987, 4731486.0364)","51600"
"3.0","0.1709699188590315","0.3333333333333333","0.0","5","12","11","false","(811029.594, 4734850.1054)","2.0","1","0","false","0","(811029.594, 4734850.1054)","64350"
"2.5","0.018853186390422497","0.4","0.0","4","2","1","false","(814427.1556, 4731534.5886)","3.5","1","0","false","0","(814427.1556, 4731534.5886)","7096"
"3.0","0.02322108921255533","0.3333333333333333","0.0","5","5","4","false","(814479.4595, 4734525.2466)","2.0","1","0","false","0","(814479.4595, 4734525.2466)","8740"
"4.545454545454546","0.011661025235000611","0.21999999999999997","0.0","7","2","1","false","(816917.6071, 4733229.6387)","2.0","1","0","false","0","(816917.6071, 4733229.6387)","4389"
"3.9","0.011105738319048201","0.25641025641025644","0.0","6","2","1","false","(816016.9162, 4733162.8439)","4.0","1","0","false","0","(816016.9162, 4733162.8439)","4180"
"5.166666666666667","0.012019703386453124","0.1935483870967742","0.0","8","2","1","false","(817429.3339, 4733625.4092)","2.0","1","0","false","0","(817429.3339, 4733625.4092)","4524"
"3.9","0.009511613201481474","0.25641025641025644","0.0","6","2","1","false","(818766.8531, 4727038.0888)","4.0","1","0","false","0","(818766.8531, 4727038.0888)","3580"
"3.7777777777777777","0.006789644563236287","0.2647058823529412","0.0","6","2","1","false","(812004.8104, 4727362.6766)","4.0","1","0","false","0","(812004.8104, 4727362.6766)","5063"
"3.7777777777777777","0.006704624556966061","0.2647058823529412","0.0","6","2","1","false","(815117.0666, 4729250.3251)","4.0","1","0","false","0","(815117.0666, 4729250.3251)","5031"
"3.9","0.006429637974185801","0.25641025641025644","0.0","6","2","1","false","(815442.0101, 4730737.8399)","4.0","1","0","false","0","(815442.0101, 4730737.8399)","2420"
"4.545454545454546","0.01017051825007572","0.21999999999999997","0.0","7","2","1","false","(819304.1642, 4728792.0513)","2.0","1","0","false","0","(819304.1642, 4728792.0513)","3828"
"5.166666666666667","0.010967580808859085","0.1935483870967742","0.0","8","2","1","false","(817404.3967, 4730525.4463)","2.0","1","0","false","0","(817404.3967, 4730525.4463)","4128"
"4.333333333333333","0.017292272212805077","0.23076923076923078","0.0","7","2","1","false","(814476.6509, 4728093.2596)","5.0","1","0","false","0","(814476.6509, 4728093.2596)","9016"
"4.333333333333333","0.017297585963196964","0.23076923076923078","0.0","7","2","1","false","(816282.6651, 4730102.3156)","5.0","1","0","false","0","(816282.6651, 4730102.3156)","9018"
"2.5","0.0065252854812398045","0.4","0.0","4","2","1","false","(818317.5946, 4734380.2329)","1.5","1","0","false","0","(818317.5946, 4734380.2329)","2456"
"3.0","0.0","0.3333333333333333","0.0","5","1","0","false","(817479.3043, 4734950.3937)","2.0","1","0","false","0","(817479.3043, 4734950.3937)","0"
"2.5","0.00936282819050858","0.4","0.0","4","2","1","false","(817981.379, 4737530.3246)","2.0","1","0","false","0","(817981.379, 4737530.3246)","3524"
"3.0","0.0036000658905048595","0.3333333333333333","0.0","5","2","1","false","(818529.2554, 4735275.4233)","2.0","1","0","false","0","(818529.2554, 4735275.4233)","1355"
"2.5","0.11128056070694135","0.4","0.0","4","2","1","false","(820045.1233, 4742089.1095)","9.5","1","0","false","0","(820045.1233, 4742089.1095)","41884"
"3.0","0.13105036903996473","0.3333333333333333","0.0","5","17","16","false","(819129.2263, 4735550.4374)","2.0","1","0","false","0","(819129.2263, 4735550.4374)","49325"
"2.5","0.05560308410072745","0.4","0.0","4","2","1","false","(822153.9838, 4728335.6113)","6.0","1","0","false","0","(822153.9838, 4728335.6113)","20928"
"3.0","0.06149337641013651","0.3333333333333333","0.0","5","10","9","false","(820929.1631, 4734975.5106)","2.0","1","0","false","0","(820929.1631, 4734975.5106)","23145"
"4.545454545454546","0.01785685819194329","0.21999999999999997","0.0","7","2","1","false","(824868.5812, 4735442.0982)","2.0","1","0","false","0","(824868.5812, 4735442.0982)","6721"
"3.9","0.032068483615050665","0.25641025641025644","0.0","6","2","1","false","(827504.1101, 4734888.177)","5.5","1","0","false","0","(827504.1101, 4734888.177)","12070"
"5.166666666666667","3.5070752586468005E-4","0.1935483870967742","0.0","8","2","1","false","(821929.1374, 4734675.5495)","2.0","1","0","false","0","(821929.1374, 4734675.5495)","132"
"3.9","0.03071347726511895","0.25641025641025644","0.0","6","2","1","false","(825754.161, 4733488.1546)","5.5","1","0","false","0","(825754.161, 4733488.1546)","11560"
"3.9","0.03052749600140283","0.25641025641025644","0.0","6","2","1","false","(826541.7096, 4731888.22)","5.5","1","0","false","0","(826541.7096, 4731888.22)","11490"
"3.7777777777777777","0.028892189318298962","0.2647058823529412","0.0","6","2","1","false","(824841.6931, 4724463.4913)","5.5","1","0","false","0","(824841.6931, 4724463.4913)","17189"
"3.9","0.032626427406199025","0.25641025641025644","0.0","6","2","1","false","(823841.6376, 4734400.5929)","5.5","1","0","false","0","(823841.6376, 4734400.5929)","12280"
"3.9","0.03241387739052346","0.25641025641025644","0.0","6","2","1","false","(823641.7004, 4731175.6863)","5.5","1","0","false","0","(823641.7004, 4731175.6863)","12200"
"3.9","0.0322013273748479","0.25641025641025644","0.0","6","2","1","false","(826491.7265, 4730800.7574)","5.5","1","0","false","0","(826491.7265, 4730800.7574)","12120"
"3.7777777777777777","0.029572349368460767","0.2647058823529412","0.0","6","2","1","false","(823416.6789, 4728625.793)","5.5","1","0","false","0","(823416.6789, 4728625.793)","17445"
"4.545454545454546","0.016921638122970813","0.21999999999999997","0.0","7","2","1","false","(824604.152, 4733426.4532)","1.5","1","0","false","0","(824604.152, 4733426.4532)","6369"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(823679.1689, 4732875.6353)","2.0","1","0","false","0","(823679.1689, 4732875.6353)","0"
"4.545454545454546","0.016804735614349253","0.21999999999999997","0.0","7","2","1","false","(825699.2152, 4731641.5739)","1.5","1","0","false","0","(825699.2152, 4731641.5739)","6325"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(824979.2132, 4731225.7084)","2.0","1","0","false","0","(824979.2132, 4731225.7084)","0"
"4.333333333333333","0.06617611894298878","0.23076923076923078","0.0","7","2","1","false","(825168.345, 4726747.2925)","5.0","1","0","false","0","(825168.345, 4726747.2925)","31222"
"7.0","0.019618366446854527","0.14285714285714285","0.0","13","2","1","false","(810416.1473, 4744745.861)","1.5","1","0","false","0","(810416.1473, 4744745.861)","7384"
"6.5","0.036346052680521386","0.15384615384615385","0.0","12","2","1","false","(809816.9608, 4744449.8553)","2.0","1","0","false","0","(809816.9608, 4744449.8553)","13680"
"7.5","0.0","0.13333333333333333","0.0","14","1","0","false","(810454.4241, 4745574.8723)","2.0","1","0","false","0","(810454.4241, 4745574.8723)","0"
"7.0","0.019272972671381734","0.14285714285714285","0.0","13","2","1","false","(814818.3675, 4746088.4692)","1.5","1","0","false","0","(814818.3675, 4746088.4692)","7254"
"6.5","0.03574028513584603","0.15384615384615385","0.0","12","2","1","false","(815666.696, 4745762.57)","3.0","1","0","false","0","(815666.696, 4745762.57)","13452"
"7.5","0.0","0.13333333333333333","0.0","14","1","0","false","(814729.2257, 4747000.0166)","2.0","1","0","false","0","(814729.2257, 4747000.0166)","0"
"6.5","0.02649435945395901","0.15384615384615385","0.0","12","2","1","false","(815966.6792, 4746237.5757)","3.0","1","0","false","0","(815966.6792, 4746237.5757)","13272"
"6.5","0.026366829444553673","0.15384615384615385","0.0","12","2","1","false","(817041.6273, 4747262.5979)","3.0","1","0","false","0","(817041.6273, 4747262.5979)","13224"
"7.0","0.0102289695043865","0.14285714285714285","0.0","13","2","1","false","(816425.3687, 4746102.3506)","2.0","1","0","false","0","(816425.3687, 4746102.3506)","7150"
"6.75","0.0","0.14814814814814814","0.0","14","2","0","false","(816529.1522, 4746575.0932)","2.0","2","0","false","0","(816529.1522, 4746575.0932)","0"
"7.0","0.0102289695043865","0.14285714285714285","0.0","13","2","1","false","(816936.4024, 4746746.942)","2.0","1","0","false","0","(816936.4024, 4746746.942)","7150"
"5.333333333333333","0.021680101598907493","0.1875","0.0","8","2","1","false","(802227.8762, 4748730.3198)","1.5","1","0","false","0","(802227.8762, 4748730.3198)","8160"
"4.642857142857143","0.04061830799560021","0.21538461538461537","0.0","7","2","1","false","(801817.3651, 4748462.3402)","3.0","1","0","false","0","(801817.3651, 4748462.3402)","15288"
"6.0","0.0","0.16666666666666666","0.0","9","1","0","false","(802354.827, 4749099.8259)","2.0","1","0","false","0","(802354.827, 4749099.8259)","0"
"3.076923076923077","0.1579963972772343","0.32499999999999996","0.0","6","5","2","false","(801154.9048, 4749624.8735)","2.4","3","0","false","0","(801154.9048, 4749624.8735)","85581"
"4.615384615384615","0.03368386373418495","0.21666666666666667","0.0","7","2","1","false","(801417.3862, 4750237.3723)","3.0","1","0","false","0","(801417.3862, 4750237.3723)","18960"
"3.769230769230769","0.1323734928875451","0.2653061224489796","0.0","7","2","1","false","(801732.0515, 4749280.1216)","6.0","1","0","false","0","(801732.0515, 4749280.1216)","56105"
"3.857142857142857","0.015659622404897152","0.25925925925925924","0.0","7","2","1","false","(800467.4493, 4749799.8989)","3.5","1","0","false","0","(800467.4493, 4749799.8989)","11788"
"5.3076923076923075","0.04375873447720667","0.18840579710144928","0.0","8","2","1","false","(801898.7876, 4749696.595)","4.5","1","0","false","0","(801898.7876, 4749696.595)","26816"
"4.333333333333333","0.006080258885919093","0.23076923076923078","0.0","7","2","1","false","(800685.2081, 4747033.868)","3.0","1","0","false","0","(800685.2081, 4747033.868)","2801"
"3.7777777777777777","0.012605544367158897","0.2647058823529412","0.0","6","2","1","false","(799842.5107, 4746599.9082)","2.5","1","0","false","0","(799842.5107, 4746599.9082)","5257"
"3.7777777777777777","0.012563034364023784","0.2647058823529412","0.0","6","2","1","false","(800517.455, 4747962.3845)","2.5","1","0","false","0","(800517.455, 4747962.3845)","5241"
"4.333333333333333","0.006098857012290705","0.23076923076923078","0.0","7","2","1","false","(801026.822, 4747519.8675)","3.0","1","0","false","0","(801026.822, 4747519.8675)","2808"
"2.5","0.005494417905213321","0.4","0.0","4","2","1","false","(803913.464, 4745549.2705)","1.5","1","0","false","0","(803913.464, 4745549.2705)","2068"
"3.0","0.0","0.3333333333333333","0.0","5","1","0","false","(803054.7968, 4745949.7981)","2.0","1","0","false","0","(803054.7968, 4745949.7981)","0"
"2.5","0.0054306529005106515","0.4","0.0","4","2","1","false","(801795.0893, 4745200.3287)","1.5","1","0","false","0","(801795.0893, 4745200.3287)","2044"
"3.0","0.0","0.3333333333333333","0.0","5","1","0","false","(802654.8275, 4744924.8061)","2.0","1","0","false","0","(802654.8275, 4744924.8061)","0"
"4.111111111111111","0.012195057149385465","0.24324324324324326","0.0","7","2","1","false","(804777.7929, 4743921.6152)","1.5","1","0","false","0","(804777.7929, 4743921.6152)","4590"
"3.5","0.021743866603610162","0.2857142857142857","0.0","6","2","1","false","(805317.1824, 4744224.7848)","3.0","1","0","false","0","(805317.1824, 4744224.7848)","8184"
"4.7","0.0","0.2127659574468085","0.0","8","1","0","false","(804254.7431, 4743499.7868)","2.0","1","0","false","0","(804254.7431, 4743499.7868)","0"
"3.4285714285714284","0.008361186241637486","0.2916666666666667","0.0","6","2","1","false","(805367.1949, 4742162.2966)","3.0","1","0","false","0","(805367.1949, 4742162.2966)","3147"
"3.5","0.021255001567556366","0.2857142857142857","0.0","6","2","1","false","(806467.1235, 4743699.7801)","3.0","1","0","false","0","(806467.1235, 4743699.7801)","8000"
"4.0","0.009198101928360018","0.25","0.0","7","2","1","false","(805152.2384, 4742669.0519)","2.5","1","0","false","0","(805152.2384, 4742669.0519)","3462"
"4.111111111111111","0.011884202751459953","0.24324324324324326","0.0","7","2","1","false","(806068.6839, 4743363.1209)","1.5","1","0","false","0","(806068.6839, 4743363.1209)","4473"
"4.7","0.0","0.2127659574468085","0.0","8","1","0","false","(805654.6708, 4742999.7816)","2.0","1","0","false","0","(805654.6708, 4742999.7816)","0"
"2.5","0.005249985387186422","0.4","0.0","4","2","1","false","(801075.092, 4744159.7739)","1.5","1","0","false","0","(801075.092, 4744159.7739)","1976"
"3.0","0.0","0.3333333333333333","0.0","5","1","0","false","(802129.8708, 4743799.8241)","2.0","1","0","false","0","(802129.8708, 4743799.8241)","0"
"4.0","0.009150278174833016","0.25","0.0","7","2","1","false","(800083.7456, 4743272.7927)","1.5","1","0","false","0","(800083.7456, 4743272.7927)","3444"
"3.5","0.0157340149103836","0.2857142857142857","0.0","6","2","1","false","(799217.5867, 4742737.4338)","2.0","1","0","false","0","(799217.5867, 4742737.4338)","5922"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(800929.9597, 4743274.8689)","2.0","1","0","false","0","(800929.9597, 4743274.8689)","0"
"2.5","0.005186220382483753","0.4","0.0","4","2","1","false","(803542.1635, 4742484.9212)","1.5","1","0","false","0","(803542.1635, 4742484.9212)","1952"
"3.0","0.0","0.3333333333333333","0.0","5","1","0","false","(801929.8904, 4742924.8309)","2.0","1","0","false","0","(801929.8904, 4742924.8309)","0"
"2.5","0.00514371037934864","0.4","0.0","4","2","1","false","(800350.5961, 4741498.5224)","1.5","1","0","false","0","(800350.5961, 4741498.5224)","1936"
"3.0","0.0","0.3333333333333333","0.0","5","1","0","false","(801629.9237, 4741824.8565)","2.0","1","0","false","0","(801629.9237, 4741824.8565)","0"
"2.5","0.0051012003762135275","0.4","0.0","4","2","1","false","(803431.3375, 4740569.1931)","1.5","1","0","false","0","(803431.3375, 4740569.1931)","1920"
"3.0","0.0","0.3333333333333333","0.0","5","1","0","false","(802579.8745, 4740099.8528)","2.0","1","0","false","0","(802579.8745, 4740099.8528)","0"
"2.5","0.023210461711771553","0.4","0.0","4","2","1","false","(801952.2407, 4739206.3704)","2.0","1","0","false","0","(801952.2407, 4739206.3704)","8736"
"3.0","0.022729567301305587","0.3333333333333333","0.0","5","2","1","false","(802754.8674, 4739574.8559)","2.0","1","0","false","0","(802754.8674, 4739574.8559)","8555"
"6.357142857142857","0.016998687503653204","0.15730337078651685","0.0","10","2","1","false","(801976.5255, 4729261.8661)","1.5","1","0","false","0","(801976.5255, 4729261.8661)","6398"
"5.769230769230769","0.03177622734349677","0.17333333333333334","0.0","9","2","1","false","(802792.6305, 4728387.7046)","4.5","1","0","false","0","(802792.6305, 4728387.7046)","11960"
"6.933333333333334","0.0","0.14423076923076922","0.0","11","1","0","false","(800680.2428, 4729925.226)","2.0","1","0","false","0","(800680.2428, 4729925.226)","0"
"5.769230769230769","0.030567349129342","0.17333333333333334","0.0","9","2","1","false","(799892.8128, 4728950.2742)","4.5","1","0","false","0","(799892.8128, 4728950.2742)","11505"
"5.769230769230769","0.03015287659877465","0.17333333333333334","0.0","9","2","1","false","(799855.3359, 4727612.8128)","4.5","1","0","false","0","(799855.3359, 4727612.8128)","11349"
"5.769230769230769","0.0297384040682073","0.17333333333333334","0.0","9","2","1","false","(800955.2647, 4727637.7786)","4.5","1","0","false","0","(800955.2647, 4727637.7786)","11193"
"5.769230769230769","0.03892587849578354","0.17333333333333334","0.0","9","2","1","false","(799942.8025, 4729387.7606)","4.5","1","0","false","0","(799942.8025, 4729387.7606)","14651"
"5.769230769230769","0.03864956347540531","0.17333333333333334","0.0","9","2","1","false","(801992.7229, 4726387.7777)","4.5","1","0","false","0","(801992.7229, 4726387.7777)","14547"
"6.357142857142857","0.016515136217991295","0.15730337078651685","0.0","10","2","1","false","(800377.9678, 4729067.9182)","1.5","1","0","false","0","(800377.9678, 4729067.9182)","6216"
"6.933333333333334","0.0","0.14423076923076922","0.0","11","1","0","false","(800630.2567, 4729325.2433)","2.0","1","0","false","0","(800630.2567, 4729325.2433)","0"
"6.357142857142857","0.016291958701531956","0.15730337078651685","0.0","10","2","1","false","(800501.4492, 4728336.5585)","1.5","1","0","false","0","(800501.4492, 4728336.5585)","6132"
"6.933333333333334","0.0","0.14423076923076922","0.0","11","1","0","false","(800630.2593, 4729175.2473)","2.0","1","0","false","0","(800630.2593, 4729175.2473)","0"
"6.357142857142857","0.016068781185072614","0.15730337078651685","0.0","10","2","1","false","(800756.3802, 4728120.7362)","1.5","1","0","false","0","(800756.3802, 4728120.7362)","6048"
"6.933333333333334","0.0","0.14423076923076922","0.0","11","1","0","false","(800805.2567, 4728650.2563)","2.0","1","0","false","0","(800805.2567, 4728650.2563)","0"
"4.545454545454546","0.061110786381920496","0.21999999999999997","0.0","7","2","1","false","(803888.434, 4737633.596)","2.0","1","0","false","0","(803888.434, 4737633.596)","23001"
"5.166666666666667","0.05308436641497202","0.1935483870967742","0.0","8","2","1","false","(804254.7963, 4738274.8737)","2.0","1","0","false","0","(804254.7963, 4738274.8737)","19980"
"6.357142857142857","0.01521326737197847","0.15730337078651685","0.0","10","2","1","false","(806694.6407, 4734895.1204)","1.5","1","0","false","0","(806694.6407, 4734895.1204)","5726"
"5.769230769230769","0.028529525854052534","0.17333333333333334","0.0","9","2","1","false","(806542.2841, 4733987.5446)","2.0","1","0","false","0","(806542.2841, 4733987.5446)","10738"
"6.933333333333334","0.0","0.14423076923076922","0.0","11","1","0","false","(806554.7216, 4736149.9625)","2.0","1","0","false","0","(806554.7216, 4736149.9625)","0"
"4.545454545454546","0.05912344373535398","0.21999999999999997","0.0","7","2","1","false","(802641.062, 4734934.106)","2.0","1","0","false","0","(802641.062, 4734934.106)","22253"
"5.166666666666667","0.0515858888044593","0.1935483870967742","0.0","8","2","1","false","(804129.8741, 4734749.9745)","2.0","1","0","false","0","(804129.8741, 4734749.9745)","19416"
"4.545454545454546","0.011661025235000611","0.21999999999999997","0.0","7","2","1","false","(804999.3206, 4734048.085)","1.5","1","0","false","0","(804999.3206, 4734048.085)","4389"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(804029.8922, 4734299.9903)","2.0","1","0","false","0","(804029.8922, 4734299.9903)","0"
"4.545454545454546","0.011485671472068271","0.21999999999999997","0.0","7","2","1","false","(805549.104, 4733072.7012)","1.5","1","0","false","0","(805549.104, 4733072.7012)","4323"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(803929.905, 4734024.9994)","2.0","1","0","false","0","(803929.905, 4734024.9994)","0"
"4.545454545454546","0.011281092081980542","0.21999999999999997","0.0","7","2","1","false","(802627.2083, 4734018.3055)","1.5","1","0","false","0","(802627.2083, 4734018.3055)","4246"
"5.166666666666667","0.0","0.1935483870967742","0.0","8","1","0","false","(803879.9141, 4733800.0073)","2.0","1","0","false","0","(803879.9141, 4733800.0073)","0"
"4.0","0.0070672880212124915","0.25","0.0","7","2","1","false","(807399.3415, 4739983.3777)","1.5","1","0","false","0","(807399.3415, 4739983.3777)","2660"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(807779.6064, 4739699.8748)","2.0","1","0","false","0","(807779.6064, 4739699.8748)","0"
"4.0","0.0069556992629828205","0.25","0.0","7","2","1","false","(807507.5645, 4740932.6224)","1.5","1","0","false","0","(807507.5645, 4740932.6224)","2618"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(808054.5861, 4740349.866)","2.0","1","0","false","0","(808054.5861, 4740349.866)","0"
"4.0","0.006825512378381538","0.25","0.0","7","2","1","false","(808976.9387, 4740718.1937)","1.5","1","0","false","0","(808976.9387, 4740718.1937)","2569"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(808629.5555, 4740849.8728)","2.0","1","0","false","0","(808629.5555, 4740849.8728)","0"
"4.0","0.006732521746523479","0.25","0.0","7","2","1","false","(809383.1991, 4741072.5241)","1.5","1","0","false","0","(809383.1991, 4741072.5241)","2534"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(808754.5466, 4741099.8704)","2.0","1","0","false","0","(808754.5466, 4741099.8704)","0"
"4.0","0.00663953111466542","0.25","0.0","7","2","1","false","(809116.616, 4742387.0331)","1.5","1","0","false","0","(809116.616, 4742387.0331)","2499"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(809404.5007, 4742274.8623)","2.0","1","0","false","0","(809404.5007, 4742274.8623)","0"
"4.0","0.006527942356435749","0.25","0.0","7","2","1","false","(809372.8172, 4742647.1582)","1.5","1","0","false","0","(809372.8172, 4742647.1582)","2457"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(809454.4977, 4742324.8628)","2.0","1","0","false","0","(809454.4977, 4742324.8628)","0"
"4.0","0.006397755471834466","0.25","0.0","7","2","1","false","(811688.8739, 4743370.0241)","1.5","1","0","false","0","(811688.8739, 4743370.0241)","2408"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(811704.3927, 4742874.9341)","2.0","1","0","false","0","(811704.3927, 4742874.9341)","0"
"4.0","0.006286166713604795","0.25","0.0","7","2","1","false","(812352.8083, 4743769.5681)","1.5","1","0","false","0","(812352.8083, 4743769.5681)","2366"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(812354.3636, 4742949.9588)","2.0","1","0","false","0","(812354.3636, 4742949.9588)","0"
"5.5","0.05018837245139247","0.18181818181818182","0.0","10","2","1","false","(814107.059, 4744070.3068)","2.0","1","0","false","0","(814107.059, 4744070.3068)","18890"
"5.0","0.05332348518260703","0.2","0.0","9","2","1","false","(813841.7823, 4744812.5052)","2.5","1","0","false","0","(813841.7823, 4744812.5052)","20070"
"6.0","0.04541662459947606","0.16666666666666666","0.0","11","2","1","false","(813704.3009, 4743325.0142)","2.0","1","0","false","0","(813704.3009, 4743325.0142)","17094"
"5.0","0.015566631773039094","0.2","0.0","9","2","1","false","(815541.7073, 4745062.5742)","2.5","1","0","false","0","(815541.7073, 4745062.5742)","5859"
"5.5","0.008528569378981991","0.18181818181818182","0.0","10","2","1","false","(814749.9316, 4744661.0834)","1.5","1","0","false","0","(814749.9316, 4744661.0834)","3210"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(814929.246, 4743600.0661)","2.0","1","0","false","0","(814929.246, 4743600.0661)","0"
"4.0","0.005877007933429336","0.25","0.0","7","2","1","false","(815926.7105, 4742869.7358)","1.5","1","0","false","0","(815926.7105, 4742869.7358)","2212"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(815629.2357, 4742375.1272)","2.0","1","0","false","0","(815629.2357, 4742375.1272)","0"
"5.5","0.008262881859387537","0.18181818181818182","0.0","10","2","1","false","(816395.0139, 4741335.9751)","1.5","1","0","false","0","(816395.0139, 4741335.9751)","3110"
"5.0","0.015064482361005575","0.2","0.0","9","2","1","false","(816279.238, 4740812.7046)","2.5","1","0","false","0","(816279.238, 4740812.7046)","5670"
"6.0","0.0","0.16666666666666666","0.0","11","1","0","false","(816429.2107, 4741900.1794)","2.0","1","0","false","0","(816429.2107, 4741900.1794)","0"
"5.0","0.05117141627389195","0.2","0.0","9","2","1","false","(818154.1345, 4742362.7194)","2.5","1","0","false","0","(818154.1345, 4742362.7194)","19260"
"5.5","0.04870052234166353","0.18181818181818182","0.0","10","2","1","false","(817869.3426, 4741432.886)","2.0","1","0","false","0","(817869.3426, 4741432.886)","18330"
"6.0","0.044861337683523655","0.16666666666666666","0.0","11","2","1","false","(816704.2056, 4741550.2033)","2.0","1","0","false","0","(816704.2056, 4741550.2033)","16885"
"2.5","0.019235776418638512","0.4","0.0","4","2","1","false","(809720.2358, 4738911.1753)","2.0","1","0","false","0","(809720.2358, 4738911.1753)","7240"
"3.0","0.020165682737219102","0.3333333333333333","0.0","5","2","1","false","(808979.5863, 4738024.9641)","2.0","1","0","false","0","(808979.5863, 4738024.9641)","7590"
"2.5","0.00303946522416056","0.4","0.0","4","2","1","false","(810656.2951, 4738078.358)","1.5","1","0","false","0","(810656.2951, 4738078.358)","1144"
"3.0","0.0","0.3333333333333333","0.0","5","1","0","false","(809879.566, 4737275.0149)","2.0","1","0","false","0","(809879.566, 4737275.0149)","0"
"4.0","0.005244671636794533","0.25","0.0","7","2","1","false","(812567.7862, 4736521.0053)","1.5","1","0","false","0","(812567.7862, 4736521.0053)","1974"
"3.5","0.009102454421306014","0.2857142857142857","0.0","6","2","1","false","(813341.9596, 4736362.6641)","4.5","1","0","false","0","(813341.9596, 4736362.6641)","3426"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(811704.5074, 4736950.0833)","2.0","1","0","false","0","(811704.5074, 4736950.0833)","0"
"3.5","0.008289450611346982","0.2857142857142857","0.0","6","2","1","false","(813941.913, 4737075.1868)","4.5","1","0","false","0","(813941.913, 4737075.1868)","3120"
"3.5","0.1108714019267659","0.2857142857142857","0.0","6","2","1","false","(812516.8894, 4741325.0063)","4.5","1","0","false","0","(812516.8894, 4741325.0063)","41730"
"3.5","0.007922801834306636","0.2857142857142857","0.0","6","2","1","false","(816491.7536, 4739525.2536)","4.5","1","0","false","0","(816491.7536, 4739525.2536)","2982"
"3.5","0.01590936867331594","0.2857142857142857","0.0","6","2","1","false","(812079.4577, 4738812.549)","4.5","1","0","false","0","(812079.4577, 4738812.549)","5988"
"3.5","0.014873187346897567","0.2857142857142857","0.0","6","2","1","false","(814479.3411, 4739512.6507)","4.5","1","0","false","0","(814479.3411, 4739512.6507)","5598"
"4.0","0.004761120351132626","0.25","0.0","7","2","1","false","(813067.8899, 4737204.3533)","1.5","1","0","false","0","(813067.8899, 4737204.3533)","1792"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(812004.4891, 4737350.0831)","2.0","1","0","false","0","(812004.4891, 4737350.0831)","0"
"4.0","0.12453305418431275","0.25","0.0","7","2","1","false","(813010.9787, 4739805.1547)","3.5","1","0","false","0","(813010.9787, 4739805.1547)","46872"
"4.5","0.1370309951060359","0.2222222222222222","0.0","8","5","4","false","(812679.4517, 4737900.098)","2.0","1","0","false","0","(812679.4517, 4737900.098)","51576"
"4.0","0.004537942834673284","0.25","0.0","7","2","1","false","(815926.7819, 4739272.6527)","1.5","1","0","false","0","(815926.7819, 4739272.6527)","1708"
"4.5","0.0","0.2222222222222222","0.0","8","1","0","false","(815354.3166, 4738825.2149)","2.0","1","0","false","0","(815354.3166, 4738825.2149)","0"
"4.0","0.055422416587403225","0.25","0.0","7","2","1","false","(808553.6803, 4733996.8466)","2.5","1","0","false","0","(808553.6803, 4733996.8466)","20860"
"3.5","0.051426476292702625","0.2857142857142857","0.0","6","2","1","false","(807142.2688, 4733537.5717)","2.0","1","0","false","0","(807142.2688, 4733537.5717)","19356"
"4.5","0.058259959296672","0.2222222222222222","0.0","8","3","2","false","(809404.6423, 4735000.0648)","2.0","1","0","false","0","(809404.6423, 4735000.0648)","21928"
"4.0","0.004165980307241047","0.25","0.0","7","2","1","false","(811466.5536, 4732604.7559)","1.5","1","0","false","0","(811466.5536, 4732604.7559)","1568"
"3.5","0.007237328033752943","0.2857142857142857","0.0","6","2","1","false","(812367.1496, 4731737.6809)","7.0","1","0","false","0","(812367.1496, 4731737.6809)","2724"
