(110565.0859, 4400305.427);(360777.6938, 4379943.3036);{'etiqueta': 'RIO CEDENA'}
(110565.0859, 4400305.427);(375927.4826, 4378393.0902);{'etiqueta': 'ARROYO DEL TORCON'}
(110565.0859, 4400305.427);(411639.7982, 4380955.1668);{'etiqueta': 'ARROYO DEL GUAJARAZ'}
(110565.0859, 4400305.427);(414064.9628, 4397730.1385);{'etiqueta': 'ARROYO DE LA ROSA'}
(110565.0859, 4400305.427);(422502.4243, 4396030.0692);{'etiqueta': 'ARROYO DE GUAZALETE'}
(110565.0859, 4400305.427);(418390.1918, 4425080.0717);{'etiqueta': 'ARROYO DE LOS PUCHEROS'}
(110565.0859, 4400305.427);(432465.1578, 4413667.4471);{'etiqueta': 'ARROYO DE VALDEPASTORES'}
(110565.0859, 4400305.427);(432552.9193, 4452755.0315);{'etiqueta': 'ARROYO DE GUATEN'}
(110565.0859, 4400305.427);(436802.8098, 4435442.487);{'etiqueta': 'ARROYO DE BOROX'}
(110565.0859, 4400305.427);(445327.9301, 4424704.9773);{'etiqueta': 'ARROYO DE LA CAVINA'}
(110565.0859, 4400305.427);(439165.3811, 4443805.0062);{'etiqueta': 'ARROYO DE LA FUENTE DE SESEÑA'}
(110565.0859, 4400305.427);(481715.093, 4424179.7832);{'etiqueta': 'ARROYO DEL VALLE'}
(110565.0859, 4400305.427);(500427.444, 4429066.9407);{'etiqueta': 'ARROYO SALADO'}
(110565.0859, 4400305.427);(509377.7221, 4442354.4967);{'etiqueta': 'RIO CALVACHE'}
(110565.0859, 4400305.427);(517153.2554, 4494866.8211);{'etiqueta': 'ARROYO DE ARLES O ARLAS'}
(110565.0859, 4400305.427);(540615.9001, 4494041.682);{'etiqueta': 'ARROYO DE OMPOLVEDA'}
(110565.0859, 4400305.427);(547428.3793, 4493366.6234);{'etiqueta': 'ARROYO DE LA SOLANA'}
(110565.0859, 4400305.427);(531478.3881, 4514529.1604);{'etiqueta': 'RIO CIFUENTES'}
(110565.0859, 4400305.427);(570190.7979, 4499816.4461);{'etiqueta': 'ARROYO DE VILLANUEVA'}
